unique_user,transaction_timestamp,category,state,is_fraud,prev_timestamp,difference
Natasha Mclaughlin Napa,2019-10-29 19:28:03,shopping_pos,CA,0,2019-10-29 19:27:14,0 days 00:00:49
Natasha Mclaughlin Napa,2019-12-29 12:26:24,kids_pets,CA,0,2019-12-29 12:25:14,0 days 00:01:10
Natasha Mclaughlin Napa,2020-01-25 17:32:53,kids_pets,CA,0,2020-01-25 17:31:14,0 days 00:01:39
Natasha Mclaughlin Napa,2020-03-16 18:53:02,kids_pets,CA,0,2020-03-16 18:52:59,0 days 00:00:03
Natasha Mclaughlin Napa,2020-03-31 21:54:26,home,CA,0,2020-03-31 21:53:09,0 days 00:01:17
Natasha Mclaughlin Napa,2020-04-21 20:33:52,food_dining,CA,0,2020-04-21 20:32:36,0 days 00:01:16
Natasha Mclaughlin Napa,2020-05-04 15:20:50,travel,CA,0,2020-05-04 15:20:12,0 days 00:00:38
Nathan Martinez Oconto Falls,2019-04-22 16:10:22,shopping_pos,WI,0,2019-04-22 16:09:57,0 days 00:00:25
Nathan Martinez Oconto Falls,2019-04-25 20:53:28,shopping_pos,WI,0,2019-04-25 20:53:23,0 days 00:00:05
Nathan Martinez Oconto Falls,2019-07-04 16:27:50,misc_pos,WI,0,2019-07-04 16:25:53,0 days 00:01:57
Nathan Martinez Oconto Falls,2019-07-12 14:34:18,personal_care,WI,0,2019-07-12 14:33:39,0 days 00:00:39
Nathan Martinez Oconto Falls,2019-11-25 14:24:29,home,WI,0,2019-11-25 14:24:01,0 days 00:00:28
Nathan Martinez Oconto Falls,2019-12-02 19:27:20,health_fitness,WI,0,2019-12-02 19:26:29,0 days 00:00:51
Nathan Martinez Oconto Falls,2019-12-13 22:32:06,food_dining,WI,0,2019-12-13 22:30:44,0 days 00:01:22
Nathan Massey Falmouth,2019-03-24 13:39:50,home,MI,0,2019-03-24 13:38:00,0 days 00:01:50
Nathan Massey Falmouth,2019-06-01 16:57:40,personal_care,MI,0,2019-06-01 16:57:31,0 days 00:00:09
Nathan Massey Falmouth,2019-08-31 12:35:14,home,MI,0,2019-08-31 12:33:42,0 days 00:01:32
Nathan Massey Falmouth,2019-09-11 00:58:12,shopping_pos,MI,0,2019-09-11 00:57:08,0 days 00:01:04
Nathan Massey Falmouth,2019-11-14 13:47:29,travel,MI,0,2019-11-14 13:46:28,0 days 00:01:01
Nathan Massey Falmouth,2019-12-12 12:56:33,personal_care,MI,0,2019-12-12 12:55:30,0 days 00:01:03
Nathan Massey Falmouth,2020-02-16 09:01:05,gas_transport,MI,0,2020-02-16 09:00:13,0 days 00:00:52
Nathan Massey Falmouth,2020-05-18 15:09:04,kids_pets,MI,0,2020-05-18 15:08:05,0 days 00:00:59
Nathan Massey Falmouth,2020-06-09 21:37:08,kids_pets,MI,0,2020-06-09 21:36:10,0 days 00:00:58
Nathan Mayer Schaumburg,2019-08-19 13:21:43,home,IL,0,2019-08-19 13:21:41,0 days 00:00:02
Nathan Mayer Schaumburg,2019-09-13 17:05:20,kids_pets,IL,0,2019-09-13 17:04:03,0 days 00:01:17
Nathan Mayer Schaumburg,2019-09-27 22:54:05,kids_pets,IL,0,2019-09-27 22:53:14,0 days 00:00:51
Nathan Mayer Schaumburg,2020-01-25 22:14:59,travel,IL,0,2020-01-25 22:13:02,0 days 00:01:57
Nathan Mendoza Espanola,2019-01-09 18:23:29,entertainment,NM,0,2019-01-09 18:22:16,0 days 00:01:13
Nathan Mendoza Espanola,2019-02-16 13:35:10,misc_pos,NM,0,2019-02-16 13:34:04,0 days 00:01:06
Nathan Mendoza Espanola,2019-03-18 13:49:25,home,NM,0,2019-03-18 13:48:46,0 days 00:00:39
Nathan Mendoza Espanola,2019-04-24 22:18:22,shopping_pos,NM,0,2019-04-24 22:17:59,0 days 00:00:23
Nathan Mendoza Espanola,2019-06-10 17:22:21,misc_pos,NM,0,2019-06-10 17:20:49,0 days 00:01:32
Nathan Mendoza Espanola,2019-08-04 12:59:49,personal_care,NM,0,2019-08-04 12:57:58,0 days 00:01:51
Nathan Mendoza Espanola,2019-08-26 23:14:59,entertainment,NM,0,2019-08-26 23:14:12,0 days 00:00:47
Nathan Mendoza Espanola,2019-09-05 12:35:35,home,NM,0,2019-09-05 12:33:58,0 days 00:01:37
Nathan Mendoza Espanola,2019-09-09 12:28:05,kids_pets,NM,0,2019-09-09 12:27:40,0 days 00:00:25
Nathan Mendoza Espanola,2019-11-16 16:22:10,home,NM,0,2019-11-16 16:21:48,0 days 00:00:22
Nathan Mendoza Espanola,2019-11-28 12:50:01,health_fitness,NM,0,2019-11-28 12:48:34,0 days 00:01:27
Nathan Mendoza Espanola,2019-12-02 23:14:24,travel,NM,0,2019-12-02 23:13:45,0 days 00:00:39
Nathan Mendoza Espanola,2019-12-06 19:00:43,health_fitness,NM,0,2019-12-06 18:59:02,0 days 00:01:41
Nathan Mendoza Espanola,2019-12-23 14:40:10,food_dining,NM,0,2019-12-23 14:39:01,0 days 00:01:09
Nathan Mendoza Espanola,2019-12-23 14:40:47,food_dining,NM,0,2019-12-23 14:40:10,0 days 00:00:37
Nathan Mendoza Espanola,2019-12-23 18:16:52,shopping_pos,NM,0,2019-12-23 18:16:41,0 days 00:00:11
Nathan Mendoza Espanola,2019-12-24 20:47:22,health_fitness,NM,0,2019-12-24 20:45:57,0 days 00:01:25
Nathan Mendoza Espanola,2019-12-26 20:59:59,food_dining,NM,0,2019-12-26 20:58:50,0 days 00:01:09
Nathan Mendoza Espanola,2020-01-12 14:24:33,home,NM,0,2020-01-12 14:23:53,0 days 00:00:40
Nathan Mendoza Espanola,2020-03-17 18:51:39,shopping_pos,NM,0,2020-03-17 18:51:30,0 days 00:00:09
Nathan Mendoza Espanola,2020-03-24 18:16:18,travel,NM,0,2020-03-24 18:15:46,0 days 00:00:32
Nathan Mendoza Espanola,2020-05-12 20:04:05,travel,NM,0,2020-05-12 20:03:14,0 days 00:00:51
Nathan Mendoza Espanola,2020-06-16 07:48:31,gas_transport,NM,0,2020-06-16 07:47:36,0 days 00:00:55
Nathan Thomas Carlisle,2019-08-18 22:00:07,shopping_pos,IN,1,2019-08-18 21:58:12,0 days 00:01:55
Nathan Thomas Carlisle,2020-05-18 11:47:14,food_dining,IN,0,2020-05-18 11:47:05,0 days 00:00:09
Nicholas Mcmahon Heiskell,2019-03-03 12:08:09,misc_pos,TN,0,2019-03-03 12:06:45,0 days 00:01:24
Nicholas Mcmahon Heiskell,2019-03-08 14:51:19,entertainment,TN,0,2019-03-08 14:49:52,0 days 00:01:27
Nicholas Mcmahon Heiskell,2019-07-05 23:55:20,home,TN,0,2019-07-05 23:54:01,0 days 00:01:19
Nicholas Mcmahon Heiskell,2019-07-11 22:15:06,misc_pos,TN,0,2019-07-11 22:14:21,0 days 00:00:45
Nicholas Mcmahon Heiskell,2019-09-21 13:18:57,food_dining,TN,0,2019-09-21 13:17:03,0 days 00:01:54
Nicholas Mcmahon Heiskell,2019-11-22 16:31:21,personal_care,TN,0,2019-11-22 16:30:24,0 days 00:00:57
Nicholas Mcmahon Heiskell,2019-11-25 17:37:06,entertainment,TN,0,2019-11-25 17:35:18,0 days 00:01:48
Nicholas Mcmahon Heiskell,2019-12-01 04:29:16,grocery_pos,TN,0,2019-12-01 04:28:57,0 days 00:00:19
Nicholas Mcmahon Heiskell,2019-12-09 15:21:02,travel,TN,0,2019-12-09 15:19:30,0 days 00:01:32
Nicholas Mcmahon Heiskell,2019-12-14 22:44:29,misc_pos,TN,0,2019-12-14 22:42:51,0 days 00:01:38
Nicholas Mcmahon Heiskell,2020-01-12 22:56:46,food_dining,TN,0,2020-01-12 22:55:59,0 days 00:00:47
Nicholas Mcmahon Heiskell,2020-03-13 19:05:28,health_fitness,TN,0,2020-03-13 19:04:39,0 days 00:00:49
Nicholas Mcmahon Heiskell,2020-03-15 15:48:41,kids_pets,TN,0,2020-03-15 15:47:40,0 days 00:01:01
Nicholas Mcmahon Heiskell,2020-03-29 12:27:55,food_dining,TN,0,2020-03-29 12:26:18,0 days 00:01:37
Nicholas Osborne Claremont,2019-03-02 04:52:22,gas_transport,CA,0,2019-03-02 04:51:46,0 days 00:00:36
Nicholas Osborne Claremont,2019-07-28 01:13:32,shopping_pos,CA,0,2019-07-28 01:11:57,0 days 00:01:35
Nicholas Osborne Claremont,2020-02-15 01:09:31,grocery_pos,CA,0,2020-02-15 01:08:30,0 days 00:01:01
Nicholas Osborne Claremont,2020-04-03 10:01:36,misc_pos,CA,0,2020-04-03 10:01:23,0 days 00:00:13
Nicholas Osborne Claremont,2020-05-03 05:46:08,misc_pos,CA,0,2020-05-03 05:44:45,0 days 00:01:23
Nicholas Thornton Halma,2019-03-11 23:16:18,grocery_pos,MN,1,2019-03-11 23:14:23,0 days 00:01:55
Nicholas Thornton Halma,2019-07-28 13:42:23,personal_care,MN,0,2019-07-28 13:40:40,0 days 00:01:43
Nicholas Thornton Halma,2019-09-21 12:05:45,home,MN,0,2019-09-21 12:05:22,0 days 00:00:23
Nicholas Thornton Halma,2019-12-29 20:58:27,kids_pets,MN,0,2019-12-29 20:58:06,0 days 00:00:21
Nicholas Thornton Halma,2020-01-28 22:18:37,travel,MN,0,2020-01-28 22:17:55,0 days 00:00:42
Nicholas Tran Belmont,2019-04-20 08:41:20,gas_transport,NH,0,2019-04-20 08:39:59,0 days 00:01:21
Nicholas Tran Belmont,2020-04-14 09:25:16,misc_pos,NH,0,2020-04-14 09:23:35,0 days 00:01:41
Nicholas Tran Belmont,2020-05-08 09:19:49,entertainment,NH,0,2020-05-08 09:19:21,0 days 00:00:28
Olivia Stephenson Lowville,2019-08-11 21:43:18,shopping_pos,NY,0,2019-08-11 21:42:30,0 days 00:00:48
Olivia Stephenson Lowville,2019-11-04 23:47:53,personal_care,NY,0,2019-11-04 23:46:07,0 days 00:01:46
Olivia Stephenson Lowville,2019-12-09 12:38:09,kids_pets,NY,0,2019-12-09 12:37:25,0 days 00:00:44
Olivia Stephenson Lowville,2019-12-21 04:53:18,grocery_pos,NY,0,2019-12-21 04:52:12,0 days 00:01:06
Olivia Stephenson Lowville,2019-12-30 04:35:37,grocery_pos,NY,0,2019-12-30 04:35:33,0 days 00:00:04
Omar Gay West Hartford,2019-02-10 21:20:45,kids_pets,VT,0,2019-02-10 21:18:57,0 days 00:01:48
Omar Gay West Hartford,2019-06-28 15:35:06,entertainment,VT,0,2019-06-28 15:33:45,0 days 00:01:21
Omar Gay West Hartford,2019-06-29 15:20:25,home,VT,0,2019-06-29 15:19:07,0 days 00:01:18
Omar Gay West Hartford,2019-07-11 23:28:03,travel,VT,0,2019-07-11 23:26:54,0 days 00:01:09
Omar Gay West Hartford,2019-07-19 21:22:02,entertainment,VT,0,2019-07-19 21:21:19,0 days 00:00:43
Omar Gay West Hartford,2020-01-11 21:41:50,food_dining,VT,0,2020-01-11 21:41:49,0 days 00:00:01
Omar Gay West Hartford,2020-04-26 09:00:41,shopping_pos,VT,0,2020-04-26 08:59:36,0 days 00:01:05
Pamela Curtis Mill Creek,2019-01-15 20:46:29,entertainment,PA,0,2019-01-15 20:45:26,0 days 00:01:03
Pamela Curtis Mill Creek,2019-07-11 14:06:08,home,PA,0,2019-07-11 14:05:16,0 days 00:00:52
Pamela Curtis Mill Creek,2019-08-19 12:44:45,personal_care,PA,0,2019-08-19 12:43:48,0 days 00:00:57
Pamela Curtis Mill Creek,2019-09-06 00:13:35,grocery_pos,PA,0,2019-09-06 00:12:01,0 days 00:01:34
Pamela Curtis Mill Creek,2019-11-30 14:54:07,shopping_pos,PA,0,2019-11-30 14:53:39,0 days 00:00:28
Pamela Curtis Mill Creek,2019-12-06 07:51:03,gas_transport,PA,0,2019-12-06 07:49:37,0 days 00:01:26
Pamela Curtis Mill Creek,2019-12-07 18:56:58,food_dining,PA,0,2019-12-07 18:55:15,0 days 00:01:43
Pamela Curtis Mill Creek,2020-01-20 20:53:31,health_fitness,PA,0,2020-01-20 20:53:05,0 days 00:00:26
Pamela Curtis Mill Creek,2020-03-07 22:42:01,personal_care,PA,0,2020-03-07 22:41:33,0 days 00:00:28
Pamela Lewis Clifton,2019-12-13 07:01:46,grocery_pos,SC,0,2019-12-13 07:01:25,0 days 00:00:21
Pamela Matthews Llano,2019-04-22 18:22:01,travel,NM,0,2019-04-22 18:21:40,0 days 00:00:21
Pamela Matthews Llano,2019-07-16 12:28:45,kids_pets,NM,0,2019-07-16 12:28:17,0 days 00:00:28
Pamela Matthews Llano,2020-04-21 21:06:22,entertainment,NM,0,2020-04-21 21:04:53,0 days 00:01:29
Patricia Gonzalez Stephensport,2019-03-29 15:35:01,home,KY,0,2019-03-29 15:33:58,0 days 00:01:03
Patricia Gonzalez Stephensport,2019-05-19 16:03:22,personal_care,KY,0,2019-05-19 16:01:25,0 days 00:01:57
Patricia Gonzalez Stephensport,2019-07-01 02:24:19,entertainment,KY,0,2019-07-01 02:23:51,0 days 00:00:28
Patricia Gonzalez Stephensport,2019-08-01 13:52:53,entertainment,KY,0,2019-08-01 13:51:11,0 days 00:01:42
Patricia Gonzalez Stephensport,2019-08-19 00:26:31,gas_transport,KY,0,2019-08-19 00:24:46,0 days 00:01:45
Patricia Gonzalez Stephensport,2019-08-25 20:30:53,travel,KY,0,2019-08-25 20:30:25,0 days 00:00:28
Patricia Gonzalez Stephensport,2019-09-15 01:13:29,grocery_pos,KY,0,2019-09-15 01:11:30,0 days 00:01:59
Patricia Gonzalez Stephensport,2019-10-30 00:05:51,gas_transport,KY,0,2019-10-30 00:04:37,0 days 00:01:14
Patricia Gonzalez Stephensport,2019-12-18 23:27:36,food_dining,KY,0,2019-12-18 23:26:48,0 days 00:00:48
Patricia Leach Kingsport,2019-05-26 23:15:30,food_dining,TN,0,2019-05-26 23:15:03,0 days 00:00:27
Patricia Mendoza Mendon,2019-12-15 11:13:13,gas_transport,UT,0,2019-12-15 11:12:02,0 days 00:01:11
Patricia Rodriguez Warren,2020-05-06 20:20:25,personal_care,OH,0,2020-05-06 20:19:07,0 days 00:01:18
Patricia Russell Moscow,2020-02-27 01:54:00,shopping_pos,IA,1,2020-02-27 01:52:57,0 days 00:01:03
Patrick Massey North Haverhill,2020-02-17 16:32:14,personal_care,NH,0,2020-02-17 16:30:52,0 days 00:01:22
Patrick Torres Oxford,2019-10-13 06:29:51,shopping_pos,MI,0,2019-10-13 06:29:10,0 days 00:00:41
Patrick Torres Oxford,2019-11-24 07:29:27,grocery_pos,MI,0,2019-11-24 07:29:26,0 days 00:00:01
Patrick Vaughan Parsonsfield,2019-01-09 15:10:47,kids_pets,ME,0,2019-01-09 15:09:10,0 days 00:01:37
Patrick Vaughan Parsonsfield,2019-04-14 19:01:10,personal_care,ME,0,2019-04-14 18:59:21,0 days 00:01:49
Patrick Vaughan Parsonsfield,2019-05-09 11:24:00,grocery_pos,ME,0,2019-05-09 11:23:35,0 days 00:00:25
Patrick Vaughan Parsonsfield,2019-05-17 12:11:52,health_fitness,ME,0,2019-05-17 12:11:03,0 days 00:00:49
Patrick Vaughan Parsonsfield,2019-06-28 23:45:19,personal_care,ME,0,2019-06-28 23:44:30,0 days 00:00:49
Patrick Vaughan Parsonsfield,2019-07-14 23:51:41,health_fitness,ME,0,2019-07-14 23:50:14,0 days 00:01:27
Patrick Vaughan Parsonsfield,2019-09-08 14:52:09,kids_pets,ME,0,2019-09-08 14:51:09,0 days 00:01:00
Patrick Vaughan Parsonsfield,2019-10-19 15:59:56,entertainment,ME,0,2019-10-19 15:59:48,0 days 00:00:08
Patrick Vaughan Parsonsfield,2019-12-05 22:42:41,kids_pets,ME,0,2019-12-05 22:41:45,0 days 00:00:56
Patrick Vaughan Parsonsfield,2020-01-24 04:46:01,shopping_pos,ME,0,2020-01-24 04:45:30,0 days 00:00:31
Patrick Vaughan Parsonsfield,2020-05-04 09:55:09,gas_transport,ME,0,2020-05-04 09:53:17,0 days 00:01:52
Patrick Vaughan Parsonsfield,2020-05-18 13:21:38,health_fitness,ME,0,2020-05-18 13:21:35,0 days 00:00:03
Paula Estrada Spencer,2019-02-12 13:29:20,misc_pos,SD,0,2019-02-12 13:29:15,0 days 00:00:05
Paula Estrada Spencer,2019-04-14 18:28:00,food_dining,SD,0,2019-04-14 18:26:46,0 days 00:01:14
Paula Estrada Spencer,2019-06-08 16:58:32,kids_pets,SD,0,2019-06-08 16:58:19,0 days 00:00:13
Paula Estrada Spencer,2019-07-14 23:17:31,misc_pos,SD,0,2019-07-14 23:16:09,0 days 00:01:22
Paula Estrada Spencer,2019-07-15 17:31:50,travel,SD,0,2019-07-15 17:30:17,0 days 00:01:33
Paula Estrada Spencer,2019-07-21 21:51:47,personal_care,SD,0,2019-07-21 21:51:04,0 days 00:00:43
Paula Estrada Spencer,2019-07-28 14:13:00,home,SD,0,2019-07-28 14:12:24,0 days 00:00:36
Paula Estrada Spencer,2019-10-02 15:03:32,personal_care,SD,0,2019-10-02 15:02:24,0 days 00:01:08
Paula Estrada Spencer,2019-10-16 12:16:16,misc_pos,SD,0,2019-10-16 12:15:30,0 days 00:00:46
Paula Estrada Spencer,2019-11-18 14:37:22,kids_pets,SD,0,2019-11-18 14:35:53,0 days 00:01:29
Paula Estrada Spencer,2019-12-08 17:24:43,home,SD,0,2019-12-08 17:23:11,0 days 00:01:32
Paula Estrada Spencer,2019-12-14 16:26:05,shopping_pos,SD,0,2019-12-14 16:24:46,0 days 00:01:19
Paula Estrada Spencer,2019-12-20 13:29:12,misc_pos,SD,0,2019-12-20 13:28:23,0 days 00:00:49
Paula Estrada Spencer,2019-12-22 14:56:51,misc_pos,SD,0,2019-12-22 14:55:24,0 days 00:01:27
Paula Estrada Spencer,2019-12-30 16:48:17,shopping_pos,SD,0,2019-12-30 16:47:52,0 days 00:00:25
Paula Estrada Spencer,2020-02-16 01:35:19,grocery_pos,SD,0,2020-02-16 01:33:27,0 days 00:01:52
Paula Estrada Spencer,2020-05-26 17:22:39,entertainment,SD,0,2020-05-26 17:20:48,0 days 00:01:51
Peggy Berry Vancouver,2019-12-26 19:49:15,kids_pets,WA,0,2019-12-26 19:48:02,0 days 00:01:13
Peter Caldwell Oaks,2019-04-09 07:16:20,shopping_pos,PA,0,2019-04-09 07:14:52,0 days 00:01:28
Peter Caldwell Oaks,2019-05-06 17:47:12,health_fitness,PA,0,2019-05-06 17:47:08,0 days 00:00:04
Peter Caldwell Oaks,2019-06-17 11:18:12,grocery_pos,PA,0,2019-06-17 11:16:40,0 days 00:01:32
Peter Caldwell Oaks,2019-11-25 12:16:24,health_fitness,PA,0,2019-11-25 12:14:26,0 days 00:01:58
Peter Caldwell Oaks,2019-12-01 08:52:48,misc_pos,PA,0,2019-12-01 08:51:06,0 days 00:01:42
Peter Caldwell Oaks,2019-12-06 20:59:53,food_dining,PA,0,2019-12-06 20:57:54,0 days 00:01:59
Peter Caldwell Oaks,2019-12-16 16:02:21,travel,PA,0,2019-12-16 16:00:33,0 days 00:01:48
Peter Caldwell Oaks,2019-12-17 23:01:39,food_dining,PA,0,2019-12-17 23:00:06,0 days 00:01:33
Peter Caldwell Oaks,2019-12-22 19:03:22,health_fitness,PA,0,2019-12-22 19:01:24,0 days 00:01:58
Peter Caldwell Oaks,2020-03-05 13:37:24,home,PA,0,2020-03-05 13:36:13,0 days 00:01:11
Peter Caldwell Oaks,2020-04-18 04:29:50,grocery_pos,PA,0,2020-04-18 04:28:17,0 days 00:01:33
Peter Edwards Allentown,2019-09-14 10:54:49,gas_transport,GA,0,2019-09-14 10:53:46,0 days 00:01:03
Peter Edwards Allentown,2020-04-06 15:19:01,entertainment,GA,0,2020-04-06 15:18:59,0 days 00:00:02
Philip Hart Montgomery,2019-12-29 13:32:23,misc_pos,AL,0,2019-12-29 13:32:12,0 days 00:00:11
Philip Hart Montgomery,2019-12-30 05:02:28,gas_transport,AL,0,2019-12-30 05:01:38,0 days 00:00:50
Philip Hart Montgomery,2020-01-05 17:30:08,shopping_pos,AL,0,2020-01-05 17:29:16,0 days 00:00:52
Phillip Delacruz Iliff,2019-02-05 22:46:47,kids_pets,CO,0,2019-02-05 22:46:08,0 days 00:00:39
Phillip Delacruz Iliff,2019-04-20 19:58:39,personal_care,CO,0,2019-04-20 19:57:38,0 days 00:01:01
Phillip Delacruz Iliff,2019-08-10 18:27:37,home,CO,0,2019-08-10 18:26:38,0 days 00:00:59
Phillip Delacruz Iliff,2019-10-17 00:17:52,gas_transport,CO,0,2019-10-17 00:17:23,0 days 00:00:29
Phillip Delacruz Iliff,2019-12-23 16:39:12,personal_care,CO,0,2019-12-23 16:37:26,0 days 00:01:46
Phillip Delacruz Iliff,2020-03-19 18:52:12,kids_pets,CO,0,2020-03-19 18:50:42,0 days 00:01:30
Phillip Robertson Harrodsburg,2019-07-22 21:06:26,home,IN,0,2019-07-22 21:05:04,0 days 00:01:22
Phillip Robertson Harrodsburg,2019-08-26 21:47:24,kids_pets,IN,0,2019-08-26 21:46:49,0 days 00:00:35
Phillip Robertson Harrodsburg,2019-09-05 22:00:23,kids_pets,IN,0,2019-09-05 21:59:24,0 days 00:00:59
Phillip Robertson Harrodsburg,2019-11-14 15:52:03,home,IN,0,2019-11-14 15:50:45,0 days 00:01:18
Phillip Robertson Harrodsburg,2019-12-12 14:04:38,kids_pets,IN,0,2019-12-12 14:02:55,0 days 00:01:43
Phillip Robertson Harrodsburg,2020-02-09 15:00:18,personal_care,IN,0,2020-02-09 14:59:40,0 days 00:00:38
Phillip Robertson Harrodsburg,2020-04-13 16:55:58,kids_pets,IN,0,2020-04-13 16:55:54,0 days 00:00:04
Rachel Daniels Wetmore,2019-03-06 19:40:01,kids_pets,MI,0,2019-03-06 19:38:45,0 days 00:01:16
Rachel Daniels Wetmore,2019-03-08 23:58:15,food_dining,MI,0,2019-03-08 23:57:21,0 days 00:00:54
Rachel Daniels Wetmore,2019-04-06 12:56:52,home,MI,0,2019-04-06 12:56:30,0 days 00:00:22
Rachel Daniels Wetmore,2019-04-14 01:58:24,grocery_pos,MI,0,2019-04-14 01:58:01,0 days 00:00:23
Rachel Daniels Wetmore,2019-05-27 18:04:03,personal_care,MI,0,2019-05-27 18:02:27,0 days 00:01:36
Rachel Daniels Wetmore,2019-06-28 21:05:57,misc_pos,MI,0,2019-06-28 21:04:03,0 days 00:01:54
Rachel Daniels Wetmore,2019-07-14 13:35:55,food_dining,MI,0,2019-07-14 13:35:53,0 days 00:00:02
Rachel Daniels Wetmore,2019-07-28 15:56:41,shopping_pos,MI,0,2019-07-28 15:56:36,0 days 00:00:05
Rachel Daniels Wetmore,2019-08-12 14:49:22,shopping_pos,MI,0,2019-08-12 14:48:47,0 days 00:00:35
Rachel Daniels Wetmore,2019-08-31 19:48:10,misc_pos,MI,0,2019-08-31 19:47:01,0 days 00:01:09
Rachel Daniels Wetmore,2019-09-07 12:37:49,personal_care,MI,0,2019-09-07 12:37:28,0 days 00:00:21
Rachel Daniels Wetmore,2019-09-15 15:25:52,home,MI,0,2019-09-15 15:24:06,0 days 00:01:46
Rachel Daniels Wetmore,2019-11-30 18:55:17,entertainment,MI,0,2019-11-30 18:55:10,0 days 00:00:07
Rachel Daniels Wetmore,2019-12-01 12:26:54,health_fitness,MI,0,2019-12-01 12:25:41,0 days 00:01:13
Rachel Daniels Wetmore,2019-12-01 20:40:08,entertainment,MI,0,2019-12-01 20:39:08,0 days 00:01:00
Rachel Daniels Wetmore,2019-12-03 19:19:00,personal_care,MI,0,2019-12-03 19:18:06,0 days 00:00:54
Rachel Daniels Wetmore,2019-12-13 19:45:02,home,MI,0,2019-12-13 19:44:54,0 days 00:00:08
Rachel Daniels Wetmore,2019-12-23 13:36:06,health_fitness,MI,0,2019-12-23 13:35:52,0 days 00:00:14
Rachel Daniels Wetmore,2019-12-26 23:13:00,shopping_pos,MI,0,2019-12-26 23:11:18,0 days 00:01:42
Rachel Daniels Wetmore,2019-12-29 05:22:01,grocery_pos,MI,0,2019-12-29 05:20:22,0 days 00:01:39
Rachel Daniels Wetmore,2020-03-24 15:34:03,personal_care,MI,0,2020-03-24 15:33:20,0 days 00:00:43
Rachel Daniels Wetmore,2020-06-08 18:22:02,health_fitness,MI,0,2020-06-08 18:20:29,0 days 00:01:33
Rachel Lowe Sutherland,2019-01-22 13:03:43,kids_pets,NE,0,2019-01-22 13:03:32,0 days 00:00:11
Rachel Lowe Sutherland,2019-02-25 23:17:18,kids_pets,NE,0,2019-02-25 23:16:25,0 days 00:00:53
Rachel Lowe Sutherland,2019-03-01 13:45:06,kids_pets,NE,0,2019-03-01 13:43:55,0 days 00:01:11
Rachel Lowe Sutherland,2019-03-23 20:12:18,home,NE,0,2019-03-23 20:11:02,0 days 00:01:16
Rachel Lowe Sutherland,2019-03-27 14:52:23,shopping_pos,NE,0,2019-03-27 14:51:54,0 days 00:00:29
Rachel Lowe Sutherland,2019-05-20 22:51:40,entertainment,NE,0,2019-05-20 22:49:45,0 days 00:01:55
Rachel Lowe Sutherland,2019-06-01 12:40:35,personal_care,NE,0,2019-06-01 12:39:25,0 days 00:01:10
Rachel Lowe Sutherland,2019-07-25 19:39:07,misc_pos,NE,0,2019-07-25 19:38:43,0 days 00:00:24
Rachel Lowe Sutherland,2019-07-26 06:55:54,grocery_pos,NE,0,2019-07-26 06:54:56,0 days 00:00:58
Rachel Lowe Sutherland,2019-10-16 22:32:36,entertainment,NE,0,2019-10-16 22:31:56,0 days 00:00:40
Rachel Lowe Sutherland,2019-10-25 13:05:38,health_fitness,NE,0,2019-10-25 13:05:14,0 days 00:00:24
Rachel Lowe Sutherland,2019-11-11 21:23:08,travel,NE,0,2019-11-11 21:22:13,0 days 00:00:55
Rachel Lowe Sutherland,2019-12-02 14:43:33,personal_care,NE,0,2019-12-02 14:41:58,0 days 00:01:35
Rachel Lowe Sutherland,2019-12-04 16:33:42,food_dining,NE,0,2019-12-04 16:33:01,0 days 00:00:41
Rachel Lowe Sutherland,2019-12-08 12:08:29,health_fitness,NE,0,2019-12-08 12:08:16,0 days 00:00:13
Rachel Lowe Sutherland,2019-12-14 17:56:22,food_dining,NE,0,2019-12-14 17:56:12,0 days 00:00:10
Rachel Lowe Sutherland,2019-12-24 18:35:15,food_dining,NE,0,2019-12-24 18:34:50,0 days 00:00:25
Rachel Lowe Sutherland,2020-03-23 14:22:09,entertainment,NE,0,2020-03-23 14:20:56,0 days 00:01:13
Rachel Lowe Sutherland,2020-04-15 21:22:56,kids_pets,NE,0,2020-04-15 21:21:01,0 days 00:01:55
Rachel Lowe Sutherland,2020-06-19 23:19:14,misc_pos,NE,0,2020-06-19 23:18:08,0 days 00:01:06
Rachel Villarreal University,2019-11-15 19:32:33,shopping_pos,MS,0,2019-11-15 19:32:23,0 days 00:00:10
Rachel Villarreal University,2019-11-15 19:33:10,travel,MS,0,2019-11-15 19:32:33,0 days 00:00:37
Rachel Villarreal University,2019-12-22 13:03:40,travel,MS,0,2019-12-22 13:01:46,0 days 00:01:54
Rachel Villarreal University,2019-12-30 19:28:33,entertainment,MS,0,2019-12-30 19:27:32,0 days 00:01:01
Rachel Villarreal University,2020-05-18 15:58:46,misc_pos,MS,0,2020-05-18 15:57:48,0 days 00:00:58
Rachel Villarreal University,2020-06-15 17:53:04,health_fitness,MS,0,2020-06-15 17:51:29,0 days 00:01:35
Randall Burgess Norman Park,2019-03-25 17:52:46,misc_pos,GA,0,2019-03-25 17:50:51,0 days 00:01:55
Randall Burgess Norman Park,2019-03-30 12:33:38,health_fitness,GA,0,2019-03-30 12:32:46,0 days 00:00:52
Randall Burgess Norman Park,2019-06-23 12:13:14,health_fitness,GA,0,2019-06-23 12:11:33,0 days 00:01:41
Randall Burgess Norman Park,2019-07-14 23:54:50,health_fitness,GA,0,2019-07-14 23:52:51,0 days 00:01:59
